16871
72277
762
8337
747
579974
5801
256040
41053
350312
3509
545611
639933
4977
762504
576845
16306
5511
170
4816
614934
402
29005
19053
26198
913290
14510
11879
8852
17102
25736
635
862965
165282
11368
26259
32520
52451
674324
996658
817758
593643
30017
763285
556694
705996
843621
20537
86825
9529
503919
12477
4917
343674
25364
466
50785
381283
458305
406
36095
457335
29030
463684
1563
341012
2000
753453
61683
4588
41216
104237
14359
454527
36832
11322
24408
13198
9871
157823
617653
434773
475557
29264
600583
394117
475930
16391
9586
19119
530385
542224
11423
8966
13398
18917
32646
664300
3112
419546
619778
104755
31225
83096
21506
33078
210860
486898
500840
505948
471998
76294
630240
496243
2487
5967
37861
1059
5879
473033
559907
241855
429200
17295
925
644495
71138
23202
7452
649
164251
692969
495764
11482
301528
11830
31767
1378
499
521935
506072
10212
25237
791373
452832
33320
548473
16938
446159
1893
1495
31579
502425
603
72721
49728
10494
281
843
122081
994143
568160
631842
667216
976
8413
17905
624788
426
20770
5335
713704
1410
10802
8619
32042
32575
968
20676
9387
11599
11536
441384
839
655
2654
97370
11815
9426
11481
6114
28434
3767
1939
856
15121
1725
1584
670292
839369
466420
792307
14811
467244
11104
986280
465914
94725
43636
1433
5156
38985
50183
11527
753342
11316
591538
9430
13820
1019939
786892
948549
19383
957304
634492
6404
69013
41662
560016
522039
16220
9491
646097
592831
933260
9495
851
472269
993784
572468
27725
16933
74122
41462
996
630
27327
11326
1156125
872
10776
912480
916224
426063
858017
1029955
38
1051
11454
1064213
27064
9886
965150
4024
313594
11976
32015
28448
1233413
922
133563
589026
26302
1100988
1028196
635731
970947
26606
379
26405
9303
11471
1078605
17965
228150
46175
1214509
41402
28942
1373445
86829
18148
